"total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
4.35408434889296,3.35098755842787,16.9996123947203,21.7913124104962,48.7866159388795,48.8168066658545,88.3237911900505,46.6752246627584,38.1922030309215,21.7101422115229,3.01543448283337,18.3039953811094,3.36331915785559,8.85435401578434,16.8439693551045,41.7109877604526,1.3824592246674,85.6485305400565,2.01437433203682,90,2.34119967836887,90,30,10.1071606962942,65.7189029827714,55.5656892806292,69.126265225932,20.690058166394,14.1320119621232,11.8783158787992,89.5853680791333,89.0542683470994,95.249251421541,109.87532700412,1.10621466254815,91.7476569581777,99.7536736968905,89.3667044229805,20.2878371286206
5.15174480381121,3.30172266134934,20.4009837796912,25.5653858697042,33.0277506820858,27.1118857199326,83.6430312413722,47.6473369682208,23.1741486140527,17.3227140353993,2.56012017140165,2.67762917862274,4.29621144616976,8.38832676177844,19.5729058235884,40.1749168918468,2.51185799809173,84.3153884855565,2.78684636903927,90,2.86686947010458,90,30,9.05147006129846,52.707320060581,66.0134882060811,52.8809124045074,34.6671510511078,13.6738230404444,28.5611613143701,87.8759703808464,82.8565376915503,97.0546529123094,103.929590671323,1.88421407435089,93.6101475276519,99.2255671336316,93.3723999466747,20.2657611565664
4.1977670167068,3.04360698569475,27.948651202023,21.171070379205,58.0630290624686,41.1130354565103,87.4535605683923,41.5378129249439,17.7694396139123,17.2382880630903,7.85556592978537,3.68989156093448,11.1599254601169,8.24029229348525,18.7233125569765,31.1507156258449,2.5562698780559,81.7513557721395,2.4709293958731,90,1.90879356767982,90,30,7.27099818410352,66.555732358247,50.7709517562762,51.4820212917402,31.3503864209633,13.4148934795521,30.5561614003964,83.8038144155871,90.8843414892908,98.8657855789643,100.139590669423,2.05351044004783,90.2375360613223,99.110972418217,89.2197181712836,4.52430819394067
5.35519749284149,3.33929672557268,25.4589646402746,24.8075060546398,49.2753664520569,44.82985806535,84.7271520504728,44.5567299425602,15.4623955325224,23.5291780391708,2.2126583205536,6.90526379272342,4.43200628529303,8.20891319192015,15.3248323185835,35.5864318145905,1.91154676256701,89.125333923148,2.02060332242399,90,2.90983172785491,90,30,6.18269362673163,63.1820754567161,55.4491823213175,52.5467769149691,14.1027131443843,17.1908618966118,27.9850722129922,83.8695076061413,86.8146539176814,93.0501615155954,177.2985197464,2.23457764042541,92.2563167696353,99.307955768425,93.3600097410381,19.5490150973201
4.43273360208677,3.23063778124094,26.2680755415931,24.0087172063068,30.2419543289579,40.2834779408295,85.2443377068266,46.205244041048,58.6161976656877,20.6628957623616,4.17861723271199,9.60011220164597,8.08389483927749,9.5292358356528,17.5733698077966,35.4320574004669,1.35902030114084,87.0116499473806,1.52314143953845,90,1.0402781618759,90,30,11.3257991876453,59.4136968301609,50.8968520816416,55.2311578439549,24.1460427842103,11.1406611870043,20.982598782517,88.73129573185,93.1109371921048,92.5041537301149,119.573097350076,1.4522041939199,91.0984514828306,99.6310040156823,93.8811740297824,10.6584392618388
4.40698509030844,3.3308215603646,29.4750119512901,21.3878186279908,59.7884595044889,32.0884946908336,78.1690091686323,48.8875213591382,51.2518525100313,20.6877253996208,7.26686667161994,9.06824462884106,4.75526788993739,9.12071767728776,15.2329312579241,33.8113438803703,2.65151889948174,73.5910469829105,1.38983560958877,90,1.46854735864326,90,30,8.00339880678803,52.0591572253034,50.9319761907682,66.6071714367718,35.2205972922966,33.0485704857856,33.523749229731,89.085780554451,82.2133585857227,96.7181746223941,142.331443990115,1.37526543112472,94.4091569609009,99.4783393989783,94.1880368292332,28.7697425545193
4.34682291850597,3.28698411821564,21.9358201138675,21.1540882848203,35.9978443128057,29.4797479582485,84.4061538763344,46.2575713265687,21.997071581427,24.7585630789399,5.11456350516528,11.4296974416357,1.62338361213915,5.3813236404676,16.7947896919213,43.3050892304163,2.5296109803021,70.8155252085999,2.0467430553399,90,1.15384448692203,90,30,11.4275463321246,55.0465308548883,68.4706337796524,50.4629469756037,25.8275765120052,29.3970188577659,35.6822528773919,82.0448982040398,80.1001327403355,94.8561185987201,129.317108872347,2.28413779474795,93.349804278696,99.6284114669543,87.3444764278829,7.99202858516946
4.03827394641038,3.18672199605557,21.5218217950314,20.2531697554514,49.8732439172454,47.1263798594009,75.1921777613461,46.3835550425574,68.7411670549773,20.6878767209128,4.81397848087363,13.3070809098426,10.7989278163295,9.80147561640479,17.2909797145985,32.5723470398225,1.16563032614067,74.1907887032721,1.29270359547809,90,2.02626681607217,90,30,10.1467262743972,62.4937190953642,67.8017166955397,58.8511389587075,20.3611061875708,20.3725822833367,17.9113331614062,83.9249891869258,91.3447840244044,97.1014695214108,198.352118046023,2.13498230604455,94.9763644800987,99.70871278923,89.8258959781379,29.3035566569306
4.41527621434507,3.14849879384744,23.8681501103565,24.0881354687735,47.9708964284509,32.7084849355742,88.7705112528056,43.9899639599025,74.2415097146295,16.0945327673107,6.95425099064596,1.42764321039431,11.035911206156,7.2756287723314,19.6894853143021,36.0252652480267,1.10014088684693,89.3298844795208,1.30901601165533,90,1.2745085824281,90,30,8.94523797137663,57.1300680376589,69.452587957494,53.4345794422552,21.3413206581026,31.5275329402648,27.4710460870992,80.3380496171303,88.9619487244636,95.6000291986857,117.417619514745,2.41911916621029,91.3130397058558,99.0600571294781,93.2923639714718,28.3371933149174
4.34365427637967,3.03948616669737,24.2941528977826,22.8332820953801,33.8033619895577,34.226725960616,80.5350172473118,40.7440958777443,66.1200343910605,23.0399281973951,6.11616507847793,2.61086377617903,9.27773912693374,9.99214632902294,17.4320289783645,34.4117288093548,2.69233280606568,91.4605643355753,2.73194623598829,90,1.21067012706771,90,30,9.05210238369182,52.6486578257754,59.4381131138653,63.2989639928564,30.3662011411507,12.7145375940017,31.9898945060559,87.9455638525542,94.9244960781652,94.7039451522287,195.948672173545,2.5852214070037,94.6610642434098,99.4056547998916,89.7695510424674,4.58967649331316
5.06490077338838,3.45990620948622,17.2458487562835,20.9925638418645,30.0037670927122,44.8205937282182,73.3885723678395,42.2804257739335,3.1400147988461,18.7455982645042,2.31427231081761,5.56113055045716,15.8835277163889,5.70853996905498,17.5773730734363,32.5849448062945,2.5041946801357,82.1335607836954,1.23446165863425,90,1.53554829675704,90,30,9.0276387068443,52.3359014419839,67.0540462015197,62.1247666468844,16.8985811392777,35.1559090330265,29.0239514680579,78.3911409415305,84.108371444745,95.6810991726816,116.603660518304,2.08024859335274,92.9599240690004,99.5082199822646,92.4739643745124,27.5464979647659
4.71042030751151,3.26699343745679,27.3960303608328,21.7673002975062,48.2288450421765,44.4158570782747,74.5913634262979,45.1229492248967,16.7624913272448,24.6269302186556,4.438381629996,4.60776568367146,14.2684127651155,5.57344961212948,19.3756936560385,31.6757220367435,1.59261996578425,81.4918599254452,2.51637134887278,90,1.01431257929653,90,30,9.47773338574916,58.8292096368968,62.65652700793,62.6771829323843,14.9047265849076,10.4320660172962,30.7141702286899,79.2907422152348,81.9454322836827,92.4253330598585,102.507752575912,1.52484541526064,91.6584167839028,99.1581672737375,87.7850757278502,20.5806168769486
4.42841833897882,3.15506338952096,25.457338578999,23.5371690010652,33.1782004795969,39.4924896536395,79.3529998371378,44.9446570267901,55.1436469936743,24.3788984324783,6.55207221838646,2.51392905483954,12.7307767763268,7.48888630769216,17.8597709396854,35.844654320972,1.08906820928678,81.0138713032939,2.78593569528311,90,2.005378134083,90,30,6.67301981896162,52.8960032062605,64.0747405402362,54.9766396032646,21.3371403913479,18.4456616281532,13.3826405580621,75.1781662087888,83.4666029049549,95.9686670047231,108.656287323684,1.9060544827953,90.0498876278289,99.0856928096619,91.0316842347383,13.9997315807268
4.12467792898826,3.43506466013516,28.114804001525,20.0340788625181,41.3764638290741,35.8819949266035,84.4741078093648,47.8147091995925,36.5505619486794,17.2424712800421,6.66129835136235,15.4088338483125,5.40378838824108,5.35923245595768,16.2240780051798,39.3754291045479,2.36744623072445,71.7944639141206,1.25750803761184,90,1.23449004627764,90,30,6.94899474503472,55.1623259065673,63.7951478501782,63.7304838793352,11.7474671434611,28.1854782253504,16.3350019035861,80.1784885232337,89.2505243618507,96.5729742362164,126.981376006734,2.64793791482225,93.1257519940846,99.4202087379526,94.7484568804502,24.0647778380662
5.06624628321361,3.39662564582716,20.1616700831801,22.4126986321062,48.3548255357891,40.8800180768594,76.7572429962456,39.820175236091,76.7264090850949,16.6916809533723,2.99048743071035,4.64857983030379,11.8714648950845,9.1492709191516,15.7882462802809,34.6192267548759,2.61157072521746,92.063873836305,2.53382107429206,90,2.11183884274215,90,30,8.13862711703405,59.1115123871714,62.8901351056993,50.130340019241,28.8702250344213,26.0905889724381,15.5155165018514,81.8296460655984,94.1714372241404,93.1832338832319,194.732459271327,1.36492369603366,90.6395225285087,99.4271001098678,87.4133316036314,5.07897916482762
4.55360892771076,3.24252218400895,27.7486360166222,23.9632098423317,33.2834673416801,25.045169814257,85.1984315412119,46.2187640136108,57.2429148852825,16.3423947780393,6.03546957974322,3.47525750380009,6.24670634744689,9.00955031975172,15.0744158052839,37.3041920678224,2.74471204308793,90.3564194147475,2.82348385406658,90,1.99195096967742,90,30,11.1324447160587,58.7971092574298,53.1996458442882,58.1620702752843,32.5981022128835,12.1598562654108,17.5714014926925,79.6395861147903,94.1055407619569,95.883870487567,133.463506798726,1.69167321315035,93.4326765628066,99.7992447509896,88.199982766062,7.35609289677814
4.22848731872237,3.3762483896287,10.512937833555,23.2175302971154,35.0502944597974,28.49839621922,83.9963488141075,47.5136086065322,70.5908739636652,20.6281914422289,5.31075031822547,7.98242320190184,13.7333478019573,9.38111979630776,17.964552702615,30.3644358145539,2.65996128041297,78.0521846248303,2.48457085946575,90,2.85455871233717,90,30,8.6490445076488,50.017936299555,51.5046339435503,53.295209207572,17.1758292708546,30.2328327842988,29.5458729334641,82.5362134503666,89.9239233962726,97.81998409261,127.089394140057,1.41493822261691,91.4551641454455,99.1362310347613,92.0822926778346,11.2149918479845
4.19199279048616,3.17529153988104,15.2558684069663,20.4897292330861,31.7256876197644,45.9790426131804,76.1588561628014,47.1904367860407,54.4937792862765,16.0164654557593,8.20066465600394,10.3366103416774,4.35568416398019,7.98011410865001,18.9171207300387,39.862532109255,1.29661657847464,78.5743707371876,1.27484700642526,90,2.45369747607037,90,30,10.2411500564776,55.9432423627004,62.7237227093428,51.7881246097386,17.9433144649956,18.285109449178,28.761318635894,86.0208389908075,90.3677454660647,94.0469877035357,140.613965850789,2.6557886088267,92.831820580177,99.2494658250362,90.7747166696936,26.3095060624182
5.47357622038672,3.33512329970513,28.9145855884999,22.2843294823542,54.6522001479752,43.2794265507255,77.7275263192132,34.8109245346859,86.019969494082,17.3531042342074,4.88646467030048,2.38898415211588,3.53435788070783,6.21392123750411,19.5429681497626,40.2844677760731,1.58610092895105,81.1145582399331,1.43224379746243,90,1.12944929581136,90,30,9.02400431223214,51.6915461840108,60.1931473705918,54.9683758663014,30.6018947619013,24.9607533840463,30.8299730021972,80.6064287829213,83.6528608074877,93.1210168292746,92.3415022878908,1.97998254653066,94.0482765599154,99.3062665900216,94.395154427737,17.6721103540622
4.35842364607715,3.48513613439941,25.0212074676529,21.0702622076496,40.7451383722946,48.8365416123997,74.6829920401797,49.7293966496363,59.3760131439194,16.6979304887354,6.74664064310491,7.9937333886046,17.6038791073952,5.71307492209598,15.6773590983357,42.8811989491805,1.26030757604167,72.206272125477,2.84549420000985,90,1.29975212365389,90,30,8.91918870387599,65.468497867696,58.3362026140094,66.1357608484104,16.9652581124101,13.3573172912002,18.2188324353192,84.6046779840253,82.815923410235,92.5515289076138,123.262721933424,2.88105565588921,92.935648317216,99.6029099656735,94.3674504682422,9.10549237858504
4.74883468625231,3.28472838382348,22.8114046948031,22.8227943461388,44.070596457459,47.9893635900225,86.834088745527,44.4026689743623,1.76419402007014,19.5322854048572,1.92754395515658,10.1463846268598,10.3620447537396,6.94048885605298,19.0708347060718,33.973421176197,2.90036014094949,75.3988420695532,1.19589633774012,90,1.64953005965799,90,30,11.558244089596,60.4496382875368,66.0492514772341,56.5778192039579,16.165594921913,20.0784967984073,11.194331019884,83.4193232737016,88.7848495738581,94.3936404658016,175.488505060785,2.10510808229446,90.1783456781413,99.8365311592352,91.415738247335,16.9475253713317
5.54385439343033,3.39441686422832,16.1421191971749,22.0090606948361,47.392194669228,44.3145635013934,79.0651573752984,32.819968550466,64.7309964825399,20.0035432516597,2.03828146052547,5.16965174651705,4.90238662506454,7.47043967829086,16.9856975739822,39.898046515882,2.51973303453997,81.7440874280874,1.97154525527731,90,1.33037938503549,90,30,8.8725898610428,52.984104398638,65.352157051675,56.2632233416662,27.5374420427252,18.3670368599705,17.3188446161803,78.8444372406229,86.2500036857091,94.8537635200191,135.336640989408,1.80897447001189,94.670873885043,99.8356295372359,88.6564533524215,20.543445867952
4.53094989330236,3.46626450584506,16.1209209822118,21.3962565036491,35.0391113734804,34.0947778255213,87.0472660753876,47.3019749671221,10.1226043514907,20.5735263414681,5.93929664953612,13.3021903345361,2.07698273216374,9.97478652978316,19.4037038472015,38.2493346906267,1.6359750200063,89.4924322888255,1.71961507247761,90,1.01963256951421,90,30,6.92053517885506,61.1494962265715,64.5753768319264,57.0190212409943,27.2445291085169,34.7258749660105,14.8689519453328,81.4683950529434,90.2908478991594,96.6128014004789,153.65091009764,2.47633222909644,90.5537262978032,99.8858961246442,94.6597622260451,18.1766438810155
4.16957967652196,3.15882378387781,25.4047157010064,21.6220662510023,43.9621091634035,27.3535724554677,80.892272349447,44.8677904019132,77.0349319791421,20.4296948295087,4.42001794255339,10.8988555802498,3.55454719113186,9.07599102589302,15.9185727860313,34.3498300469946,2.7476171744056,90.8233052515425,1.27439428679645,90,1.08659147145227,90,30,10.3877505613491,61.9332562200725,50.7284538447857,59.1591212991625,19.8616972651798,22.7222705101594,16.8063373027835,82.9607315151952,86.0526938037947,92.304105986841,190.390069587156,2.1192176444456,92.1158734604251,99.1159794551786,91.3760334216058,7.15141638414934
5.45027844728393,3.22061087642808,24.1952085215598,30.0397924380377,43.4391546668485,43.9987616089638,83.620746601373,47.737299236469,75.86327747209,24.050941276364,1.6097758281976,2.54801670345478,6.20942463516258,7.07750725676306,19.823158584768,42.5311940023676,1.46821490349248,88.0353042494971,2.16773380106315,90,1.13145407522097,90,30,11.8685488519259,56.6823595855385,64.6446971967816,58.2431311300024,9.93789173942059,26.337481434457,17.0063130862545,89.3746972025838,85.126490740804,95.3112606676295,133.032663790509,1.56610131915659,93.2092453283258,99.8697649640962,87.5473625119776,5.53275712113827
4.68649181971622,3.48756171598963,22.6066200295463,24.879131061025,44.8255169671029,30.4656345862895,87.3188616661355,49.6320560202003,83.4336122777313,17.4178111855872,1.46420174185187,15.4222778552212,1.64080271031708,5.9222951636184,15.0419494428206,40.8293972513638,1.49621069757268,71.8735082005151,2.84069560887292,90,2.92460402194411,90,30,7.31525310175493,54.9547323118895,54.1285135690123,63.6266767187044,25.0430479331408,10.1089716847055,12.9012655888218,78.6548851104453,93.0066332779825,93.2275237860158,100.904689496383,2.87479771999642,93.842657773057,99.2421933466103,89.6351158693433,5.53232505172491
4.06221051846742,3.42825821987184,19.2251602001488,21.0156880039722,55.6713406322524,48.6617808579467,83.0663925595582,49.3146963045001,47.4833487393335,22.983215698041,6.65798675781116,11.361272590002,16.5009689547587,6.27147287945263,16.3338010373991,42.0381506241392,1.51264807442203,88.7742571055423,2.34573902888224,90,2.84625058062375,90,30,10.7404683432542,56.9825886189938,63.9634442841634,50.6351750763133,34.4268777428661,30.3953051702119,35.6161583520006,79.6126252657268,92.9944917315152,96.6938266588841,178.804945130832,1.13041879842058,92.984056804562,99.8429503543302,92.8179252929986,24.2518677441403
4.28043849035949,3.1370407326157,18.4329256461933,20.9515987802297,38.3323899842799,33.4737482306082,88.4114938927814,36.2659438094124,42.4978858139366,17.4449426075444,2.5634097813163,2.26864159316756,17.9425128465518,6.88111314899288,19.3301701045129,44.8905864357948,2.2523472700268,78.4245254343841,2.52349140262231,90,1.90892336051911,90,30,9.22823028964922,59.0741001209244,64.2883227486163,62.262438358739,9.16572580346838,32.7574062123895,14.7570957036223,78.239611373283,88.3271256741136,93.6377804684453,182.05155543983,2.94637278141454,90.6437090027612,99.5913803812582,93.8137106373906,18.1550382492132
4.205182528769,3.26372889371145,27.7135332301259,20.7910707360134,48.914033761248,26.7070979811251,75.2106571057811,47.9993959004059,17.4543559318408,16.9156732270494,5.67234685318545,1.15126674761996,19.3163488579448,8.63481447217055,17.5266597117297,34.1778949450236,2.14019377157092,94.8488217475824,1.96611602697521,90,2.13075851975009,90,30,9.78712208010256,68.5350146191195,55.4637079825625,51.728574144654,31.0965822692961,11.3776752385311,18.3592889762949,83.3238025987521,82.4612093600444,97.9584920480847,155.630462325644,2.1491511752829,93.805567282252,99.1288773762062,87.1426408141851,19.2125493925996
4.15602611855201,3.48710039410667,23.1913255201653,21.5333966119215,51.3014483498409,46.1373906815425,84.7071492532268,48.2659935113043,79.2924981471151,19.7506664157845,2.15427135350183,18.5431697375607,11.9245092335623,6.0418727947399,18.8604106206913,41.2118031573482,2.86313275247812,74.8632478283253,2.48541981820017,90,2.88157629175112,90,30,10.6403140216134,58.0624523293227,57.1831526234746,52.6084743766114,20.1115760584362,16.3558293804526,26.1348073617555,76.8803911423311,81.3818026741501,95.1741706605535,94.4237984996289,2.93499102955684,93.6255165573675,99.3170798893552,90.1799148544669,12.8486245190725
4.17148224666535,3.14903858973328,25.3954770276323,23.6813928280026,31.4292274508625,35.7530473091174,86.9750247290358,46.9992095604539,58.9218201488256,20.0894265901297,4.65419306210242,9.43438488407992,7.91352911526337,7.68776362412609,18.6630701716058,36.882593545597,1.79149821167812,70.4712122317869,2.0299198278226,90,1.59837595839053,90,30,6.82030993932858,67.7320567518473,63.0767909064889,62.4063938856125,35.6445048262831,21.3140645800158,35.7402481210884,89.9179380282294,82.2437941317912,98.5139357293956,178.960122684948,1.98181507596746,93.0287611938547,99.9063813930843,92.739399343729,15.1130906105973
4.3462834394896,3.08603053908725,20.8764779288322,22.7812846051529,55.3966561099514,42.6778458466288,80.166128561832,45.6314513180405,77.7214352041483,19.1934766294435,7.93365798634477,2.53524948214181,9.55050911009312,8.00557708484121,17.4152079084888,42.2396448114887,2.79276935616508,81.5582082886249,2.83716227114201,90,1.50205769250169,90,30,8.55102663952857,67.7745095640421,52.5917879957706,54.1234426666051,26.8373723386321,34.9634804115631,30.6148056886159,89.0332838986069,80.6938505603466,96.2568476111628,179.290867056698,2.41782362153754,92.1406213298906,99.1889669150114,87.9751589242369,10.7621453464963
4.29020201833591,3.06575770578267,20.0114921340719,20.2664775028825,56.2905265088193,49.8865230882075,85.1808142056689,41.4923744136468,14.5586700481363,20.6345733627677,7.59106421493925,9.68359174602665,3.68401120859198,9.14175309357233,19.7321339277551,35.0841261923779,1.78049703268334,93.4295476810075,2.54698766861111,90,2.91113904537633,90,30,8.25065166363493,66.129099521786,54.5544438483194,54.2736812029034,14.5541001171805,16.7644677180797,22.1723028763663,84.3389919237234,87.4862992204726,92.3190044488292,133.898334910627,1.17060182709247,91.3045757776126,99.6816711837891,89.2817531861365,7.87117536086589
5.01805984215124,3.21995028411604,16.9839078793302,23.9454079186544,53.3927339245565,45.1491889660247,86.7757812980562,39.9122086400166,43.7820901488885,22.5167786073871,4.13963047601283,1.0419309658464,11.259769331431,5.39515918935649,18.803327169735,43.8077780348249,1.64766159420833,73.255215549143,1.83642040286213,90,2.23252205969766,90,30,10.9933970491402,63.1733415881172,61.1780826654285,66.334679517895,32.2636527973227,24.9573630127124,25.0577989281155,87.8533933823928,90.000071079703,92.2036076248623,132.00648574857,1.78021195111796,94.0863043372519,99.9694958671462,94.2824430279434,5.69782510772347
5.07718380777094,3.19676136598672,21.2751953117549,27.1902299532667,40.1372696994804,35.2544376219157,84.9481401313096,45.9308288665488,66.3199486490339,16.516694102902,1.46870097983629,1.94481585454196,9.71299731219187,7.74443353409879,15.2593141130637,38.7969320663251,2.06415731227025,87.0318193908315,1.65629269834608,90,2.41420369176194,90,30,8.64872326282784,57.8438424458727,64.3584176665172,64.3577857408673,13.8241097470745,35.640828192234,24.9151896117255,75.0808468996547,92.7827317384072,96.864569473546,115.966788963415,1.60080009931698,91.3174598896876,99.1076326232869,87.3302544485778,15.723945369944
4.76694672343645,3.06817221246244,20.9274324495345,24.0037055406719,34.9337903014384,28.8505926029757,73.5185748897493,44.3248707149178,51.5105226729065,23.1152296578512,1.01156481984071,2.5222546660807,8.24211738281883,6.89509470714256,18.6617945623584,39.3446566339117,1.15953530184925,70.5316822382156,1.58405145304278,90,1.93905031494796,90,30,6.07311505358666,62.7661592233926,56.9696767535061,69.4332278752699,20.0489811329171,22.241246313788,32.425147773698,85.348091974156,82.1018481906503,92.1325698143337,114.524278880563,1.14148214366287,93.0745063337963,99.9043397239875,92.8896091096103,22.274166196119
