"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"44",0.0969627423660797,0.0833160001114436,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,12,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"45",0.0867032692947206,0.0805658361742945,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,30,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"46",0.0864798073659943,0.0803207251424707,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,70,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",0.0866378224158299,0.0804935611250822,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,30,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",0.0865444323195469,0.0803921473567981,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,70,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",0.0866098522709437,0.0804629825942423,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,30,9,10,11,75,80,92,90,1,90,99,87,4
"50",0.0865723208144308,0.0804226036688578,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,70,9,10,11,75,80,92,90,1,90,99,87,4
"51",0.0702664242837761,0.0754368058490895,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,1,10,11,75,80,92,90,1,90,99,87,4
"52",0.125331324428768,0.0862421050063315,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,36,10,11,75,80,92,90,1,90,99,87,4
"53",0.141612904275911,0.0961798255695415,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,2,11,75,80,92,90,1,90,99,87,4
"54",0.12390419640683,0.0851901736569921,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,36,11,75,80,92,90,1,90,99,87,4
"55",0.140967813271323,0.0957527101967696,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,3,75,80,92,90,1,90,99,87,4
"56",0.0665935667733824,0.073503537816771,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,36,75,80,92,90,1,90,99,87,4
"57",0.0867054835060107,0.0805705960800898,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,50,80,92,90,1,90,99,87,4
"58",0.086527068682094,0.080371227776497,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,90,80,92,90,1,90,99,87,4
"59",0.0866734013423403,0.0805328628157711,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,60,92,90,1,90,99,87,4
"60",0.0865323172403176,0.0803784921108823,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,95,92,90,1,90,99,87,4
"61",0.0867026499174428,0.0805723199843779,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,70,90,1,90,99,87,4
"62",0.0865569417108001,0.080403078978742,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,99,90,1,90,99,87,4
"63",0.0870050903295231,0.0809134172490408,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,70,1,90,99,87,4
"64",0.0821812004319932,0.0750561400556847,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,200,1,90,99,87,4
"65",0.0865232875869926,0.0803557562624417,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,0.25,90,99,87,4
"66",0.0894126019127755,0.0834149243019496,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,3,90,99,87,4
"67",0.136455971652828,0.12253602978836,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,70,99,87,4
"68",0.0741009329523856,0.0699224451718913,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,95,99,87,4
"69",0.0976795456749273,0.0897357437682584,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,90,87,4
"70",0.0853585961590639,0.079410337031504,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,100,87,4
"71",0.106342321357993,0.0971605612477772,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,70,4
"72",0.077288093566548,0.0725766789459122,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,95,4
"73",0.0877768707660429,0.0816521870458922,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,1
"74",0.0763110709627433,0.0699634736979672,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,30
