"","detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"33",0.695730602828063,1.94537840411829,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,0.25,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"34",0.695021359985482,1.94467867488323,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,3,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"35",0.644596437097243,1.91471511085268,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,70,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"36",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"37",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,0.25,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"38",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,3,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"39",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,70,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"40",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"41",0.70051793713445,1.95865398924792,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,15,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"42",0.69556095160761,1.94519081706178,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"43",0.695928810261324,1.94556123563817,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,1,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"44",0.695796508947829,1.94533706692653,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,12,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"45",0.695338846375961,1.94498434579926,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,30,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"46",0.695781854461538,1.94539616246134,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,70,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",0.695444229226461,1.94508323873665,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,30,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",0.695677216001703,1.9452980303976,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,70,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",0.695482307087874,1.94511876983303,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,30,9,10,11,75,80,92,90,1,90,99,87,4
"50",0.695639483254823,1.94526278660626,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,70,9,10,11,75,80,92,90,1,90,99,87,4
"51",0.69409558862866,1.94413249980772,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,1,10,11,75,80,92,90,1,90,99,87,4
"52",0.710436278378773,1.95770354780186,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,36,10,11,75,80,92,90,1,90,99,87,4
"53",0.689373256586455,1.93964564890651,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,2,11,75,80,92,90,1,90,99,87,4
"54",0.714279551824743,1.96139376001249,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,36,11,75,80,92,90,1,90,99,87,4
"55",0.690899609348473,1.94103317054199,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,3,75,80,92,90,1,90,99,87,4
"56",0.699624713335223,1.94870293820803,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,36,75,80,92,90,1,90,99,87,4
"57",0.695380664896973,1.94501861738092,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,50,80,92,90,1,90,99,87,4
"58",0.69566198452762,1.94528744709727,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,90,80,92,90,1,90,99,87,4
"59",0.695431424931706,1.94506957995893,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,60,92,90,1,90,99,87,4
"60",0.695653505883675,1.94527753533866,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,95,92,90,1,90,99,87,4
"61",0.694295603810172,1.94405526541118,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,70,90,1,90,99,87,4
"62",0.695919336881394,1.94551241889317,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,99,90,1,90,99,87,4
"63",0.693402578331352,1.94325982009891,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,70,1,90,99,87,4
"64",0.712046949541359,1.95926172513216,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,200,1,90,99,87,4
"65",0.695674888874235,1.94531334813892,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,0.25,90,99,87,4
"66",0.69063216318028,1.94073148629073,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,3,90,99,87,4
"67",0.624779234253004,1.88527221717857,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,70,99,87,4
"68",0.713313359877813,1.96017105364449,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,95,99,87,4
"69",0.67980764728073,1.93197103187718,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,90,87,4
"70",0.697312315017141,1.94665962886593,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,100,87,4
"71",0.667508033017813,1.92137727074381,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,70,4
"72",0.70878225424649,1.95639745445357,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,95,4
"73",0.693879519331503,1.94342598802021,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,1
"74",0.710145486032722,1.96048597145866,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,30
