"","detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"46",0.849451461598604,0.943746368546203,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,70,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",0.849039268829319,0.943594563667327,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,30,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",0.849323712804818,0.943698762932196,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,70,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",0.849085756524887,0.943611800435769,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,30,9,10,11,75,80,92,90,1,90,99,87,4
"50",0.849277646445394,0.943681665540553,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,70,9,10,11,75,80,92,90,1,90,99,87,4
"51",0.847392768967864,0.943133343259409,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,1,10,11,75,80,92,90,1,90,99,87,4
"52",0.867342445296382,0.949716900639119,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,36,10,11,75,80,92,90,1,90,99,87,4
"53",0.841627467918861,0.940956691878093,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,2,11,75,80,92,90,1,90,99,87,4
"54",0.872034539844506,0.95150708838604,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,36,11,75,80,92,90,1,90,99,87,4
"55",0.843490929255625,0.941629803365628,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,3,75,80,92,90,1,90,99,87,4
"56",0.854143050012469,0.945350544427061,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,36,75,80,92,90,1,90,99,87,4
"57",0.848961665752661,0.943563214695339,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,50,80,92,90,1,90,99,87,4
"58",0.849305117324295,0.943693628784488,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,90,80,92,90,1,90,99,87,4
"59",0.849023636592254,0.943587937550693,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,60,92,90,1,90,99,87,4
"60",0.849294766096471,0.943688820413638,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,95,92,90,1,90,99,87,4
"61",0.847636959280084,0.943095875476408,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,70,90,1,90,99,87,4
"62",0.849619308232921,0.943802766614354,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,99,90,1,90,99,87,4
"63",0.846546701186452,0.942709990771112,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,70,1,90,99,87,4
"64",0.869308847501958,0.950472800247331,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,200,1,90,99,87,4
"65",0.849320871701833,0.943706194365017,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,0.25,90,99,87,4
"66",0.843164415225873,0.941483450839707,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,3,90,99,87,4
"67",0.762767281598339,0.914579170526964,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,70,99,87,4
"68",0.870854955817765,0.950913931733493,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,95,99,87,4
"69",0.829949208772497,0.937233598295849,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,90,87,4
"70",0.851319937971673,0.944359298630012,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,100,87,4
"71",0.814933115372465,0.932094375855814,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,70,4
"72",0.86532311523227,0.949083291473108,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,95,4
"73",0.847128978845913,0.942790601790081,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,1
"74",0.866987428875497,0.951066703995014,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,30
