"","detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"16",2.28751240891947,4.05093296495413,3.65704754344188,15.2083241357468,40.9429216024,33.2444196939468,63.9100951794535,36.5673409937881,87.4440637277439,6.5502290148288,2.64133430970833,19.0467520446982,19.1340187550522,2.21963984519243,14.2702480407897,23.2843343750574,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"17",2.76450714812262,4.91818828262036,3.66259408718906,23.2273528596852,25.0756624888163,27.3731131479144,86.2391594145447,44.5903535245452,17.8323497995734,24.8589008301497,9.81196160439868,9.27737990708556,1.80561250564642,8.18321254476905,16.8411062948871,19.9967840476893,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"18",2.48846663722811,4.98317450167027,7.63236667285673,19.4136639172211,42.7643938420806,28.7758758477867,89.9269760213792,41.90831289161,46.1999294324778,16.2985692918301,9.20022942509968,19.8997285657097,6.82575868500862,7.13736661151052,15.0845174586866,40.6436806241982,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"19",2.13543387751624,4.51624741207753,12.6171826585196,18.9822890551295,29.8151590640191,26.1493415851146,81.6747106797993,39.6070845518261,55.8999324543402,9.69638356007636,6.37174456694629,11.4548281652387,17.7569214882096,9.37788738869131,7.73903146153316,25.0498808501288,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"20",2.30443727762072,4.10534621454561,7.04545244574547,13.4172116557602,45.7361753948499,32.1445500478148,51.2513498030603,27.4992048402783,62.5968572124839,11.0603807074949,7.10144884802867,17.5642198222922,9.76888812787365,5.69275018572807,14.1526189742144,32.1739284787327,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"21",2.13356750472372,3.81052076587619,16.9963897066191,18.8144428934902,27.4433565908112,29.9370501376688,60.7034225575626,46.1844354576897,66.9322598562576,24.852455817163,6.09944920474663,15.6543367971899,4.9627803954063,6.65170724503696,14.3926882972009,27.5354305515066,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"22",2.71544470856952,3.68424926750318,6.41544497082941,15.5001178535167,21.0550361010246,36.7938183341175,54.5935761369765,7.41469411063008,77.2092709760182,21.4498616289347,1.2537803464802,9.54462417995092,16.2285687022377,6.02701382897794,17.9830232732929,34.8067188821733,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"23",2.10865104004706,3.89301262479343,16.8051898665726,16.7063005827367,42.4221636797301,30.3988115396351,74.8142419010401,38.2139014883433,63.7925649108365,10.4888026788831,5.31791630911175,17.8887503283331,9.58561337401625,8.31655577942729,14.2730845503975,20.9948000614531,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"24",2.55557777653326,3.81226094530068,12.8130928298924,14.8674895847216,30.5675252107903,37.4906546343118,61.6586460638791,29.3889180279803,54.6497682854533,15.8027397934347,5.0877215382643,17.8474827565951,12.9414109793724,5.07909371331334,18.2600387292914,19.6600955701433,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"25",2.35494056905568,4.66516177676141,7.07721196836792,15.1113378023729,59.1171283856966,27.9698443878442,66.0602150950581,30.1988190342672,28.369824369438,22.6472721574828,5.52941773564089,16.7371642062208,9.50795467512216,3.71777734160423,19.7374461144209,43.4512928081676,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"26",2.3886985183036,4.08109218358071,18.7402719566599,15.7006642059423,43.4376915276516,35.9675213135779,88.9354618638754,33.7258643249515,62.3967661592178,6.59591663628817,4.09631227259524,19.3533074954757,18.2360586059513,8.53888897411525,18.3939657278825,39.9819181580096,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"27",2.10442733336581,4.11489431453604,4.90247266786173,16.8773004191462,27.3359157890081,23.4311812836677,65.2230893913656,21.4537969080266,40.8515860280022,13.7893806723878,8.37859384424519,3.04982766555622,1.47827442770358,9.93377579562366,17.256024049595,16.5117097087204,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"28",2.30617700997045,3.79739769994993,16.7511109435,13.8000353868119,20.7407009473536,34.6526868082583,73.0484911426902,16.6436663188506,34.745716159232,21.5643566101789,2.11097328469623,15.5627109160414,18.239717187942,8.61970466002822,19.3435839132871,34.4319959473796,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"29",2.47828003488034,4.02876401895848,3.0448301138822,21.0085294628516,7.84507496864535,32.1526313945651,69.5115611515939,45.6705860269722,73.2614990836009,22.5857742503285,7.73230140819214,16.0320619830163,0.590445824782364,7.78750710748136,12.8923904406838,34.4458661950193,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
