"Base","Base","EDAT","EDAT","ITN","ITN","IRS","IRS","MDA","MDA","VAC","VAC","MSAT","MSAT"
2.79793320844737,4.9913121005891,5.20606191514446,3.36174920049992,4.7302978849785,3.16220715772172,4.3638736613338,3.01237018633019,2.06073619365835,2.31411283485238,2.04301756909437,2.21275881810441,0.551464652111749,0.595719392300759
2.80076918370671,4.99678068335545,5.64622538429104,3.08143028058837,4.96417965038646,2.85793470853742,4.48855762298022,2.70244992521129,3.09947360838016,2.30972094682503,2.68444632106445,1.74271033317372,1.05654667169679,0.690238235956667
2.79929230266193,4.99393851953198,4.80296232843142,3.63616014113318,4.19073163957677,3.32146374667053,3.91856433355529,3.18402365705963,2.73990176218574,2.78672342758687,2.73631697197068,2.75021940872327,0.881931923634348,0.871750165775937
2.79692056081485,4.98935006574335,4.5757820560238,3.79113280104933,4.05332590212215,3.48728507907217,3.73541304587916,3.30743390417745,2.00040977770039,2.70580434425769,1.89184539897111,2.26137101230424,0.658929414787189,0.777453919867096
2.79778390855044,4.99102479775198,4.95947665264356,3.52491439429203,4.32819314407106,3.22629018488061,4.06914128953225,3.10578422585351,2.64679658875227,2.65005130995649,2.56616519120826,2.43688199747151,0.971495973976996,0.915087924076855
2.79935164198924,4.99405304872586,5.26899060848755,3.32534251326144,4.9947463714474,3.21447975253907,4.67600989612592,3.08534505924759,3.25205668718582,2.6970413491961,3.08828812823931,2.38900325599376,0.996772725146198,0.755785027045147
2.79825322768715,4.99193098998825,4.8519336694666,3.6231021670306,4.54954309449631,3.46717666096434,4.07799471485727,3.22677954040818,2.83434666231743,2.82880800725337,2.62707775238466,2.39697305704144,1.23097787611323,1.10678650909555
2.80004748487577,4.9953909767756,5.15292381162944,3.40566543352608,4.48675570889259,3.1174120377693,4.22808473642635,3.00810085505624,2.82007885614913,2.56570133263891,2.82087958852141,2.5529143353563,1.27673841945991,1.1388131796514
2.80026752310291,4.99581561400449,4.65060945425712,3.77100050878406,4.10970811909605,3.46234966942654,3.91326039974573,3.35163531921443,2.43248148911715,2.85203000401696,2.43569233426048,2.81800904044721,0.979020497601112,1.1047710426605
2.80036582383523,4.99600413330742,5.7754877980854,3.0002780633734,5.38565861001544,2.87809463061418,4.95702395428575,2.74590339231829,2.34328145056749,2.04910763541533,2.2883774205435,1.84478770145409,0.815675858200092,0.650494540119008
2.79920904074856,4.99377815579737,5.38912830016982,3.24814776728443,4.77596607418199,3.01590243165907,4.58411711712501,2.94376552703981,3.20551070411352,2.54292139500338,3.20725177154449,2.5319614334806,1.11781409607308,0.880966523954397
2.79810313520243,4.99164165640213,5.6391464537558,3.08896478895818,5.05244838778195,2.89088239366497,4.75100573637246,2.79249069896151,2.07792240512351,2.05763940702171,2.05084728074305,1.91140602127009,0.475417683592106,0.448876082224605
2.79870661707528,4.99280754610735,4.9486499976555,3.53630687484102,4.2963015906761,3.22788903784693,3.86668121448124,3.02570791259128,1.87080945712023,2.34524352226318,1.87153039050095,2.331077755081,0.900519445221514,1.09823520099016
2.80096409483571,4.99715361722588,5.67801029840977,3.05713180387623,5.11844628790242,2.87640736267449,4.890867719468,2.8033697971189,2.9565557894491,2.2870051296325,2.90894807156741,2.1328669559012,1.03520724619111,0.74944182640899
2.79749552186513,4.99046388321048,5.78831223120665,2.97130967766022,5.38890907641584,2.85099903334882,4.99810664934849,2.73410392059849,3.31881198677993,2.2851199839959,3.31852795312206,2.26745488018265,1.38433116495654,0.926976704852803
2.80043108710302,4.99613032025048,5.18093185792141,3.41238721338037,4.55749228319483,3.14176908437358,4.2156795969052,2.99604663343587,2.93908870781479,2.60023281491842,2.84382836667865,2.3821441406349,0.738378541216222,0.621816402549966
2.80005540586904,4.99540695538016,5.51438194026131,3.16507442669698,4.80708964888413,2.91647933013925,4.64540291531352,2.86044088361654,3.18145386436995,2.44000884210229,3.16997736271367,2.39237756685987,0.772627254908178,0.585730419878258
2.79877906076332,4.99294556983124,5.62166665589911,3.09968211037611,5.23428111934541,2.96803152146617,5.00425642617729,2.89083383151745,2.98961047674665,2.35483960222601,2.98686391882167,2.32167415710893,0.981918070535504,0.757738454288785
2.80066817990182,4.99658727344966,5.70069050474698,3.04860955590707,5.22574075097085,2.89589532950318,4.97898805950203,2.81648775418696,3.42885408046294,2.39862406792076,3.43059304288552,2.38031532568902,1.33178668219729,0.901992756176571
2.79839277591313,4.99220085081266,4.53611002364964,3.83511779941514,4.23092146704357,3.65298423448175,3.99892110266572,3.51383672689719,2.37099084381746,2.98990297677954,2.32161305686409,2.78454063342832,0.934449433461048,1.08085827824581
2.79955136883737,4.99443493579952,4.92664939588822,3.55377925889185,4.27197274266315,3.23654105983072,4.00681413718267,3.11077928259581,2.12150415250246,2.50540939573056,2.01477387700939,2.1113361360573,0.492078100780269,0.526308565360962
2.79639501556725,4.98832947396917,4.69318445813264,3.70138013678506,4.32774410426841,3.50330037828522,3.91104785214242,3.28066242622739,2.62884774737993,2.84626961288122,2.61203327688289,2.77326535592835,0.588289110336553,0.630561724238524
2.80093791090262,4.99710329633042,5.81645531339922,2.96563547122835,5.12425152114683,2.75997156960107,4.90736315328835,2.69571477494096,3.34583752655933,2.26991900988723,3.34750448368193,2.26045455024737,1.24370730687488,0.826843211267486
2.79706781351092,4.98963242860889,5.67347937900742,3.06157289533607,4.90533374732117,2.81095187113468,4.62425543371623,2.72122685328505,3.08477487004132,2.27475793325983,3.08641706581172,2.25700203042836,1.16989623636043,0.854905693487948
2.79982460479458,4.9949621938847,5.17822190492667,3.39550798163114,4.88025972769239,3.26622940782471,4.56484450813088,3.13119755646464,3.17563283163489,2.725037034014,3.15845734825584,2.65668502051453,0.856878752605274,0.723278297191525
2.79836259188219,4.99214294926078,5.52107107925494,3.15141952867363,4.82556423109037,2.90646647974256,4.52489421111508,2.8035211254934,2.19416875850826,2.12133407211698,2.19479271447038,2.0969053294986,0.914384018684762,0.859896464368761
2.79922574543847,4.99380892325935,5.12100550097606,3.44070086830452,4.59122114709339,3.20783419289744,4.32130185233477,3.08849644767923,2.25431321143701,2.45846010810862,2.21271621833057,2.28899423492449,0.515252972725221,0.531105104409946
2.79922271642294,4.99380110543815,5.35835564405351,3.28878153523244,4.68707889721003,3.02348986479767,4.50915453876058,2.9538316749177,2.54010454064896,2.38956366981595,2.45522125828309,2.12151599263269,0.850560880263546,0.719189876986442
2.79671762534946,4.98895651027773,5.51063704894505,3.16895866674406,4.97051259340388,2.97419482354313,4.71616318544867,2.8851077010458,3.14851654719862,2.44173795809639,3.14453229763889,2.40600082068332,0.848523085491221,0.659059462358887
2.80044646398396,4.99615724348296,5.23190731965304,3.35907339793902,4.87310128738759,3.2080392667954,4.65105301623843,3.11575941656229,2.05307994406569,2.38532186443239,2.02385629995078,2.21880795456592,0.792727491068197,0.856083635033618
2.79983454330937,4.99498316655075,4.6786328817586,3.72213302127934,4.0991176518418,3.40413073104497,3.79035405586512,3.23878801674363,2.59161915868652,2.82186234313042,2.58755976557082,2.78151827669296,1.13757722820184,1.18814984640824
2.80006942749714,4.99543524819645,5.39360837841371,3.25753917676831,4.77698050967563,3.02006707410119,4.38946864078783,2.87368707040508,2.47457921534141,2.29390220178908,2.47556502718427,2.25844673828081,0.563465357476872,0.52332866742236
2.79813111158665,4.99169575069559,4.88642370350452,3.59646007194048,4.27067319201196,3.28707653689933,4.09719518323095,3.20231716474417,2.25684827813018,2.60776716314468,2.2486578395222,2.54079783817463,0.707549211051974,0.787663113947691
2.79787291834278,4.9911934422506,5.69250384174313,3.05304004473622,4.97642380853087,2.81857374401564,4.55392843412351,2.68605863580809,2.74699165875805,2.15419177232567,2.7494246419375,2.12752208305556,1.19502401647654,0.914275220463643
2.79756869645697,4.99060737060483,4.66952283348594,3.72085499909773,4.4100422002495,3.57716449818505,4.03104744438504,3.37062749289268,2.22346330470626,2.78400864212667,2.21320131300021,2.70509166733653,0.551731368058544,0.680194563729879
2.8002526355444,4.99578759862023,5.08167189757769,3.45162906991967,4.69605637090377,3.27852452934483,4.51912205218514,3.20071885963923,2.37528805559917,2.59289105161521,2.17130364129998,1.99152969741113,0.485322037687032,0.464346258319784
2.80098985370076,4.99719768732452,4.71370203346854,3.70216207937908,4.30455913182443,3.48217100539264,4.0338501898448,3.33678882281093,1.76456608887985,2.63768377298105,1.72997540472331,2.41174481192237,0.679316562082369,0.916306651369671
2.79777693884876,4.9910078504009,5.63071762612577,3.0837985419847,5.16003764648185,2.92576905006271,4.93875760563382,2.85325786668141,2.54697017977502,2.20638744684393,2.54386948336534,2.16601417486695,1.03753574094063,0.878144319067968
2.79821569068782,4.99185823501478,5.33033980425259,3.2774037327345,5.03098985083736,3.16017391724526,4.62171356222248,3.00202157067537,2.50197470909109,2.39397931491209,2.50385950795805,2.37758714513944,1.13281969964971,1.05655035063871
2.80092559396063,4.99707668411636,5.21660622211309,3.36519008356045,4.81083953027617,3.19641708580152,4.61614846698496,3.11511993442624,3.24492210133041,2.72071610274523,3.24659974834907,2.70153949893825,1.11656249937205,0.917614948365402
2.7984788864394,4.99236643850238,5.28576769842438,3.308142615315,4.56321251705299,3.02167705259787,4.37680868525561,2.9485290093256,3.06644130563689,2.55168628750348,3.06597841682653,2.53434006421954,1.49914400636333,1.21200986225587
2.80123512859882,4.99764978754023,5.10916439010203,3.44385531817849,4.46845380958152,3.15956076145324,4.08221129107973,2.99069089092531,2.73851451247397,2.56402533609081,2.70195457089581,2.44051143904021,0.933835850351393,0.839309182818186
2.79740639182142,4.99029207571088,5.0191490705603,3.48448488837809,4.40440642484774,3.20149200963776,3.92697008388991,2.98716193931842,2.73311957326457,2.58311845352612,2.72335838923111,2.53526567752558,1.16011969920417,1.06906446302286
2.7972096901799,4.98991219875487,5.37460459271852,3.25631156085767,4.98735520365281,3.10567806563562,4.61282843241793,2.96301129544623,3.01484053480973,2.50754592365009,2.78882434310706,2.08132482920526,0.877373126459575,0.663560871052189
2.7979867620887,4.99141775274121,5.39101907756643,3.24575856157469,4.80081077859439,3.02260607292828,4.49515504292891,2.90757880052072,2.78716454363065,2.40020343762971,2.78856706953793,2.38670711892503,1.17768373027156,0.990370041560485
2.7984200345907,4.99224453013919,5.32827434425544,3.28948142863026,4.7631681175459,3.06834169650626,4.36222640523505,2.91314099211937,2.9770120557048,2.49077639559396,2.9755002648877,2.46343014377238,0.805349388539258,0.673656627031795
2.79890332932805,4.99318578835123,4.70503914027604,3.70299692046035,3.98875031352222,3.31495766624456,3.69499347324499,3.15936758517755,2.39698212225969,2.70283875492455,2.2140291249825,2.25584628477011,0.776208414568732,0.791445532361686
2.79989677816861,4.9951028307265,5.27205569792196,3.32844090857894,4.65910310957911,3.07926738288454,4.17088614230461,2.8853647835725,2.90367677244158,2.48152118536638,2.87757087211951,2.40452128432223,1.14148651073539,0.929866521873326
2.79883244580592,4.99305111370168,5.79940215831083,2.96847482041668,5.15686472575277,2.7750010471953,4.7704138846127,2.66092023639515,3.39225286106283,2.27386199058736,3.38889635245161,2.25196224599222,1.03280060975707,0.683084981562147
2.80014787107044,4.99558619063908,5.53896393628635,3.1449722459103,4.94578107552284,2.93826283104304,4.65683120553891,2.83954658379379,2.88278417111842,2.33409854819899,2.82717951615834,2.1830914725827,1.14125608368686,0.883930935313699
2.79871553981966,4.99282264963586,5.49921342037188,3.17127729548467,5.17191785063862,3.05458854497725,4.7133133941557,2.89281737480368,2.99490496078786,2.41420773557658,2.98575656646123,2.37597587050002,0.606441844677478,0.486187612183045
2.79870109110512,4.99279539792567,4.82039129244541,3.62352325521848,4.41680257141108,3.41592019961857,3.93864332249769,3.17758765662879,2.48466519954083,2.68847465799187,2.48653677352923,2.6830744546676,1.01009042666506,1.07070669749836
2.79680668674446,4.98912890516396,5.63112034124538,3.07465772283543,5.30740913095455,2.96682583600091,5.05294181655053,2.88336322312029,3.51783648396257,2.47694963515259,3.48823633009782,2.40547752991065,1.41997635503957,0.960338500493343
2.79739052362143,4.99026139635744,5.53105726576837,3.158150323247,5.22696032836999,3.05050034449956,4.73432468572924,2.8782596923709,3.12484164935216,2.43076505114122,2.75699277434344,1.88624307904181,1.04125172474237,0.703050664255825
2.79876116358037,4.9929130375262,4.75057180010485,3.67438855822011,4.02797335362511,3.29036971945834,3.69711273212719,3.11990045240531,2.61205360695278,2.72976091187974,2.61388802332842,2.71369073627915,0.917391722083942,0.947295527782955
2.79917677857862,4.9937107747702,5.16915493958067,3.39280215712937,4.52825534328299,3.12146014893314,4.32279528987238,3.03553442654057,1.89584889297623,2.31931259643685,1.8673174332149,2.13326466590077,0.620155827942863,0.698324516341404
2.79961739832874,4.99456196109195,4.93336068570876,3.54987193740313,4.5749423624356,3.37607229030653,4.27530865528711,3.23338069156648,2.59931353471959,2.73388379003953,2.42106601564364,2.24668722796865,0.842592417942785,0.769171145485541
2.79641756479354,4.98837223929791,5.68718326676058,3.04221545555949,5.25004322899512,2.90278250057272,4.84041828491759,2.77122872951889,3.28090206283522,2.33779763171345,3.28349518275171,2.33187714243593,1.16384520815998,0.814486662284548
2.79918221566381,4.99372453060979,5.0134329610091,3.49789945944861,4.38082277890338,3.20331618000885,4.16389957834711,3.10479185726684,2.03926553783442,2.44536145228102,1.92093309365072,1.97393125969232,0.713895962806247,0.728682922675282
2.8012668129412,4.99771194725784,4.57605579536552,3.79598710861399,3.86976621325956,3.39161504322567,3.62683845720493,3.25302426584251,2.2493076316714,2.7667948699248,2.05542353960812,2.20810033183416,0.908494767810792,0.952723729105257
2.79696883560514,4.98944375168575,5.24086566780944,3.35512508452709,4.92182690021945,3.22060059143231,4.68069598512042,3.12040098473818,2.81118950490534,2.58903824404199,2.5448890986481,1.98858259142546,0.598597634179697,0.477910307952023
2.80041757830054,4.99610354050379,5.54693248800686,3.14379086210925,5.22118733315651,3.02974503001373,4.68473519344206,2.84350343314511,3.22833446002377,2.43834206372418,3.1825076237372,2.32322645104396,1.35988516399055,0.977099467984598
2.79847438361622,4.99235847482527,5.75448180852178,3.00291198938908,4.98498061900941,2.76715040272077,4.72947833987792,2.68944230853136,3.36494380113638,2.30173618504598,3.35346550733668,2.25774018202699,1.26782458908085,0.851385791595083
2.79684159011276,4.98919304375055,5.16498076583786,3.41159138731868,4.4388677081754,3.09334430340295,4.00742825121766,2.9094662224549,2.64840398418755,2.45827508101746,2.64938967636717,2.4427650142083,0.998161448712502,0.918647029262733
2.80083153873679,4.99689825328565,4.70370810160233,3.7091588790741,4.2076553619985,3.44106211287329,3.9371581535332,3.2958585930753,2.66473758527132,2.87733573656049,2.4612495621305,2.42293751327924,0.838320773489407,0.826788813509835
2.79944659043453,4.99423252585776,5.40440555735163,3.23463105509587,5.10763305476872,3.12247087919229,4.62433473162431,2.94211582970763,3.21209108663975,2.54238187500496,2.97787896862064,2.14429705555791,1.3289867574748,0.947869211926992
2.79897326484574,4.99332260083167,5.29160364296813,3.30743414966262,4.61525115445601,3.03814168378338,4.39979512460951,2.95324706985547,2.73709853201907,2.45093434521225,2.73432742821871,2.41820883916031,0.96417653757589,0.837073293376734
2.79833759694301,4.99209461764914,4.64747918749407,3.7378484573226,4.1430135701244,3.45706492516012,3.79467429047426,3.26779706145954,2.23167794070343,2.73784857535824,2.11292447643533,2.36392888687187,0.788698814146133,0.870957861048885
2.80019779271443,4.9956793390513,5.82190079124617,2.97202571420584,5.45172580583265,2.85824794191566,4.91343393874322,2.69649179755574,2.41993237060916,2.02501275356724,2.40725320182317,1.95275304336773,0.892493804940002,0.714928235078623
2.79814235499239,4.9917167412372,5.61141201952578,3.10764871734971,4.92707947535151,2.87279725517236,4.50143647151468,2.7307671418202,2.06369717116478,2.02496691803376,2.03759593611727,1.86519646699194,0.719671320181597,0.641045984485731
2.79733339154286,4.99014978061847,5.06880601698129,3.45217649686076,4.61734288121737,3.24898904452499,4.21788352248107,3.07302001492317,2.53972823286381,2.55146341585782,2.49503553765433,2.37509757502395,0.711881606328779,0.679880091609794
2.80034599808537,4.99596737201751,5.26084895071839,3.33770436255107,4.71479166422074,3.11253876014622,4.47073366806363,3.01360440101218,2.43530490330189,2.42790391170487,2.39518102562415,2.2270312285507,0.526649232915133,0.492266004662048
2.79667801181298,4.98888070537106,5.83905782853922,2.94106195975451,5.38225792951333,2.80672264156401,5.17297489432875,2.74544070179353,3.08255513946235,2.20250139144336,3.05237339125143,2.11298378702673,0.910978027811841,0.63233172503924
2.79830623614725,4.99203377618339,5.62590245972474,3.08142589230753,5.00936444485196,2.87776259091779,4.70518061259948,2.77829016448475,2.4204773833837,2.14628148053377,2.31205711522353,1.81210514808235,0.663948234685835,0.517732476461335
2.80019260313965,4.99567063505246,5.57783528017751,3.13892197721922,5.07927552274987,2.96501621238367,4.57439344191511,2.79311362466781,2.07737829141541,2.06669987834096,2.07751287939293,2.04427941326061,0.820001198343888,0.791740329211553
2.80033845187013,4.99595275242325,4.94058409626508,3.54876358567772,4.28982556540637,3.2351251425455,4.08015883673743,3.13591417320335,2.64400876098792,2.6789916999336,2.39681150333727,2.12409362380346,1.11981192396809,0.972537444398173
2.79995049046692,4.99520575046847,5.28779519559051,3.31227985165106,4.69505946847343,3.07688622562566,4.30310006443137,2.92192957420719,2.66107177501985,2.42295141102337,2.35744469321097,1.81452827141532,0.571456398359464,0.446948460433024
2.79654710750446,4.98862131975142,5.20584802046596,3.35627478124588,4.6121795383594,3.11030358731723,4.25616297323368,2.96444127446969,1.8907296961679,2.2298704457633,1.87727237844076,2.1416928298199,0.729804778685284,0.820933408341196
2.79873258543952,4.99285786757661,5.75297086643513,3.0065122359181,5.24686821678751,2.84842083771549,5.00308525141717,2.77291147761475,3.48373819870123,2.36645009840751,3.48443895173407,2.35171021700654,1.64405169184852,1.08758135448382
2.79734360639813,4.99017028747708,5.00212920909194,3.50818659775544,4.29865646191329,3.17717089028111,4.07840939118482,3.07651776623001,2.73333949705369,2.63792735937123,2.73552275386085,2.62708810422473,0.999348669319566,0.950202051758971
2.79932546588812,4.99400297117851,4.92775995731389,3.55520402740486,4.5240647064093,3.35912050620886,4.02564583137682,3.122277893367,2.65894575304709,2.67152438475489,2.66271261855206,2.66188295966256,1.11784904364682,1.0943891513227
2.79830279406707,4.99202784794165,5.63475951256979,3.07642017694569,5.08468355584966,2.89449917755348,4.67356485228739,2.76062885702456,2.82786767542228,2.2325296466911,2.81675654604831,2.18319272225645,0.975809988857303,0.746796495307697
2.7965955934103,4.98870996347989,5.41055467650721,3.23609602291466,4.96619017600277,3.06775640119831,4.76076456475998,2.98989556059213,3.13441050673033,2.53485692207213,3.10899591248616,2.44562859672455,1.09055163267571,0.854555374100138
2.79940666655676,4.99415632876797,4.68444386089505,3.73123762946824,4.02400325058316,3.36941838716435,3.68042609932878,3.18305686566407,2.19957034660539,2.65224321790066,2.19244022902656,2.58487852556204,0.962635518548514,1.11487867468184
2.7996068996245,4.99454331769417,4.94166597271065,3.54631957454237,4.57463951655554,3.37088145501074,4.0742832324303,3.13292879322695,2.38132439201224,2.58689014506832,2.36655199588989,2.50362815119889,0.689497623912296,0.720469306502112
2.79989755227407,4.99510291472253,5.81914281305409,2.96746400123177,5.1616322050334,2.76845836724806,4.84788265338863,2.67503457640443,2.99976000914759,2.16455050764291,2.99236849194395,2.11930635241718,0.972600137673432,0.693716174225008
2.79815524931046,4.99174212956597,5.05037881253825,3.47576345020467,4.37004052821139,3.16356729165003,4.20408961088188,3.08938321955325,2.70954803322169,2.6215734461011,2.50762583830935,2.14834177074511,0.867923536070808,0.733937162085079
2.79953083053733,4.99439842855136,5.80716792996433,2.98545667371731,5.28431835372935,2.82602953674615,4.86819647130015,2.70087727882623,2.36828246626913,2.01675779329323,2.36946320781499,1.99585409227973,0.571827024482979,0.483777077484494
2.79967919053266,4.99468114853403,5.733324189715,3.01937319030662,5.28480978432122,2.87798507711364,5.06166465247862,2.80793644345188,3.51318980463742,2.3978372611264,3.51771206220239,2.38685367508725,1.14744357321722,0.764576102646225
2.79827576504408,4.99197455877355,4.71351953597545,3.69318320588399,4.07849305169051,3.35246440280692,3.84720242308635,3.23128127533277,2.50158497336006,2.76816449898023,2.46136661503174,2.63663698422902,0.711752887313879,0.759895458947772
2.30911435763979,4.52703646335525,4.46421605561873,3.10621383122917,4.49047200869235,3.11897449444983,4.27317351925399,3.01269756000117,2.85921175167483,2.66461510526269,2.81449656295741,2.5659025463097,1.32187558603701,1.18428300568061
2.31183232568449,4.53274992401879,4.24297347710528,3.24612732311653,4.25191964392853,3.25101716296885,4.06235820829308,3.14727793753447,2.67278125303524,2.78399479917587,2.55384833936762,2.51562311431477,1.22517176323339,1.1916083879734
2.30850880605312,4.52575430482903,4.63409954143689,2.98159838493424,4.70970359166282,3.01434484459393,4.4376599368646,2.89593852779005,2.90845312280179,2.53497094672263,2.75355097646954,2.23011048111093,0.977395434643302,0.798060869267771
2.30832281367039,4.52536033517189,4.87720980820522,2.83253827192297,4.88490738803936,2.83551221023661,4.67733969341214,2.75547853455316,2.9639184265128,2.355803779616,2.89073094917397,2.21636465531049,1.08435927504767,0.837415487898484
2.30935876516778,4.52755164090715,4.26511798856873,3.24886038544438,4.32510695561842,3.28217353470783,4.08260983802998,3.15058695219848,1.81794853725949,2.55686859664272,1.78572657583137,2.41693805438718,0.676482419625601,0.904883141686674
2.30821096288946,4.52512386978555,4.10059501107589,3.36059750478569,4.09299614328375,3.3559815845601,3.8461158668541,3.20785456217424,2.54382796997547,2.84368574957415,2.48547332061702,2.69101572047592,1.21024568643468,1.29436366881952
2.31030154692845,4.52954035732955,5.12953995746622,2.66347614392726,5.22116733906971,2.69358359018037,4.92088756614813,2.59512174782363,2.50257625459904,2.06315502957909,2.50161460901356,2.04298119586196,1.1831838119091,0.961122590968935
2.31185877013443,4.5327946402598,4.08841534000797,3.35926675772438,4.05990641266789,3.34208828362819,3.80870864054908,3.19350873204216,2.31231843606877,2.7728869191699,2.31280479080731,2.75699807185127,1.02605501219583,1.20685134455424
2.30950611919147,4.52786188541105,4.63026091282394,2.98175328491617,4.64668875538203,2.9888530225004,4.38036374091364,2.87256357706574,2.26826113071986,2.37856793048122,2.04645357127519,1.80596710904041,0.994904301852607,0.86358528048026
2.30998657492496,4.52887807863761,4.9596331713627,2.79158038858828,4.93110876623658,2.78090544701836,4.6514872375355,2.67847792926217,3.16817586884979,2.32985600667411,3.16784690915838,2.31148514252929,0.906493372134774,0.691777157255659
2.31155734691407,4.5321802863065,5.22554385112458,2.62957622967528,5.2668769687829,2.64274199442535,5.04314518995525,2.57131244193674,3.57627939651297,2.25210024599516,3.55301958945373,2.1974805175819,1.01806823607217,0.644915185675623
2.30820485739727,4.5251122370868,4.72089923595894,2.9159514122701,4.7015098570549,2.90791447170018,4.43168789939987,2.79758437553776,1.96536870143665,2.19978524432608,1.95760392709403,2.15470938072563,0.802914251206991,0.875197069467988
2.30980640191246,4.52849830755976,4.67041810735892,2.97127888185892,4.66304326782702,2.96805297137566,4.3937651549286,2.8520969341754,2.701656676097,2.43318922102278,2.70111835361673,2.41669482358506,1.01640943693082,0.91395210082246
2.30975504943112,4.52838728407519,4.43897856780109,3.12145678470242,4.50909880430673,3.1561756335515,4.30906523915569,3.05757507459683,2.97173110420424,2.73818549866552,2.57634979295744,2.13820115011139,1.2870964337857,1.0777600001931
2.30945837789349,4.52776113542449,5.25149698994668,2.57926518724552,5.21952575601394,2.56957651042172,5.00985162159763,2.50627527228872,3.27197472933513,2.12856093183731,3.27140451438064,2.1133763436153,1.55616082637392,0.993975024653912
2.30903238297406,4.52686335838662,5.16993563108453,2.63413308438917,5.27740517095086,2.66878743537971,4.97232709841709,2.57121440820262,3.20245979392451,2.1828542471371,3.20329091551039,2.17320493048715,0.951737245414816,0.655523621645797
2.30826171009253,4.52523125405768,4.6840682720037,2.94088613044004,4.78260055896166,2.98251823314132,4.54763038418468,2.88355663645074,2.07786870079623,2.30151954500989,2.07483617737087,2.28135889413728,0.746480672176863,0.809959649874925
2.31163338164779,4.5323403953182,4.26005301929747,3.23371156872647,4.28790544182413,3.24874820893432,4.03327552508276,3.11105056252623,1.78027673944811,2.51818350583109,1.77830298104549,2.49961229314096,0.575848567496749,0.814218016433801
2.30884939220791,4.52647574848214,4.25594347425926,3.25972983194828,4.37576841741063,3.32624170344249,4.17278393748105,3.21284049959488,1.90830621373137,2.64101992232357,1.85988367513506,2.45565126077866,0.718179096293853,0.927648515278486
2.31157528418676,4.53221960122279,4.39999068965462,3.17922997723326,4.38158502670681,3.16965336779589,4.13554727896426,3.04215470005517,2.60521533041333,2.66981250357862,2.34497523557249,2.13772871255749,0.895247181181613,0.821983079914063
2.3104486741212,4.52985015686687,4.19882406524694,3.28918764572773,4.17277654964892,3.27431102987089,3.98209716955977,3.16579301992826,2.30701774483747,2.75037816236826,1.93769014025001,1.88899383508497,0.677085301982633,0.673464516132984
2.31156133029263,4.53219040289088,5.20740428192,2.61739096010658,5.29122328973309,2.64373477921204,5.0125346631303,2.55676131808357,2.81392098171832,2.0861712748372,2.75636709616117,1.95125221308424,1.07828901054426,0.75708497376004
2.30931866285315,4.52746762398287,4.95454145935784,2.77952211668657,5.07793052422408,2.8245888289608,4.78078581176952,2.71516265726914,3.39212772938627,2.3999316784381,3.39091835366615,2.38820225501073,1.18752973537084,0.825592840030086
2.3090422714296,4.52688405886419,4.87411771822611,2.83716304984668,4.94005206855427,2.86234630399666,4.73806815337694,2.78428728796734,3.06919095096602,2.4114654998834,2.74749415132832,1.88950159974583,1.03903751338073,0.713790767618075
