"","detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","ka","delta","cmda_1","cmda_2","cmda_3","kf","ks","tm_1","tm_2","tm_3","effv_3","effv_4","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"11",18.1076281591466,10.6894249799031,10,20,30,25,70,5,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"12",0.0980004799393151,0.0767141872954206,10,20,30,25,70,50,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"13",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"14",0.164223766131523,0.100861524383362,10,20,30,25,70,30,90,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"15",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,5,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"16",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,25,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"17",0.226789264496007,0.123510659517728,10,20,30,25,70,30,0,15,0.5,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"18",0.665564344961075,0.352004464896305,10,20,30,25,70,30,0,15,10,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"19",0.208971273445206,0.114641154591099,10,20,30,25,70,30,0,15,1,0.5,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"20",1.74782537929247,0.943541411250422,10,20,30,25,70,30,0,15,1,20,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"21",0.191248921298664,0.100055795729354,10,20,30,25,70,30,0,15,1,1,0.5,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"22",2.33553707329855,1.49733456471657,10,20,30,25,70,30,0,15,1,1,20,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"23",0.247626730683376,0.13382306558243,10,20,30,25,70,30,0,15,1,1,1,2,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"24",0.255872070928213,0.138737878286864,10,20,30,25,70,30,0,15,1,1,1,10,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"25",0.244457646723428,0.132338794386298,10,20,30,25,70,30,0,15,1,1,1,5,7,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"26",0.254823401519891,0.137814219610199,10,20,30,25,70,30,0,15,1,1,1,5,20,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"27",0.188226953704789,0.104043878795356,10,20,30,25,70,30,0,15,1,1,1,5,15,15,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"28",0.355504341913404,0.188659382700096,10,20,30,25,70,30,0,15,1,1,1,5,15,45,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"29",0.245788417703791,0.132904928832984,10,20,30,25,70,30,0,15,1,1,1,5,15,30,0.25,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"30",0.277942135343239,0.150174305307412,10,20,30,25,70,30,0,15,1,1,1,5,15,30,3,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"31",0.258897803200024,0.164486838135497,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,60,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"32",0.244536579998414,0.0958249225984596,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,95,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"33",0.249096099393713,0.134733629164353,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,0.25,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"34",0.255258866484626,0.138097868149927,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,3,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"35",0.394220528599422,0.191063043085028,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,70,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"36",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"37",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,0.25,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"38",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,3,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"39",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,70,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"40",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"41",0.253472803119888,0.137168370985688,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,15,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"42",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"43",0.253430121247557,0.136753659579187,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,1,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"44",0.247363548532698,0.13411841692703,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,12,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"45",0.250233435108252,0.135383578785505,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,1,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"46",0.250270272713161,0.135431130430689,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,8,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"47",0.237718838919931,0.129155527461378,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,1,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"48",0.255667979897169,0.138093762819087,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,12,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"49",0.253924144718693,0.137307741463842,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,30,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"50",0.246776181632879,0.133591515792949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,70,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"51",0.25370934812465,0.137172972184605,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,30,50,45,634,9,10,11,92,92,1,90,99,87,4
"52",0.246952975914582,0.133705362115568,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,70,50,45,634,9,10,11,92,92,1,90,99,87,4
"53",0.252901228473087,0.136786781002911,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,30,45,634,9,10,11,92,92,1,90,99,87,4
"54",0.247759752966171,0.134091790447754,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,70,45,634,9,10,11,92,92,1,90,99,87,4
"55",0.258346703356424,0.139480396208514,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,15,634,9,10,11,92,92,1,90,99,87,4
"56",0.247502402998548,0.134016864608087,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,60,634,9,10,11,92,92,1,90,99,87,4
"57",0.252314188625209,0.136395493578407,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,500,9,10,11,92,92,1,90,99,87,4
"58",0.248206634489797,0.13441137616751,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,800,9,10,11,92,92,1,90,99,87,4
"59",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"60",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"61",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"62",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"63",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"64",0.250234799684719,0.135388373686304,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,4
"65",0.253455547703798,0.137014579821796,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,70,92,1,90,99,87,4
"66",0.249242686007553,0.134887822132726,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,99,92,1,90,99,87,4
"67",0.250235343951507,0.135388600821656,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,70,1,90,99,87,4
"68",0.250233423677919,0.1353879134546,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,99,1,90,99,87,4
"69",0.249583700836158,0.135020824769704,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,0.25,90,99,87,4
"70",0.266694426189866,0.144104466004928,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,3,90,99,87,4
"71",0.38673049615316,0.202967210682228,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,70,99,87,4
"72",0.215972640517094,0.118491811000866,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,95,99,87,4
"73",0.280631424642293,0.150311301373553,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,90,87,4
"74",0.246857593538744,0.133731733345141,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,100,87,4
"75",0.304353513835181,0.162234035279109,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,70,4
"76",0.224718752022861,0.122754332650384,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,95,4
"77",0.253477942854327,0.137335020101329,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,1
"78",0.222092662391534,0.118516194126592,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,2,5,50,50,50,45,634,9,10,11,92,92,1,90,99,87,30
