"detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
2.28903412635951,4.05355870408173,3.65704754344188,15.2083241357468,40.9429216024,33.2444196939468,63.9100951794535,36.5673409937881,87.4440637277439,6.5502290148288,2.64133430970833,19.0467520446982,19.1340187550522,2.21963984519243,14.2702480407897,23.2843343750574,1.86110455053858,60.4410469718277,0.44940904394025,82.1615595603362,1.44905855011893,86.8517181137577,21.7721115541644,8.01322711654939,58.216996146366,51.7748293932527,67.2787169367075,16.3531591291539,15.9650592408143,20.1116527731065,52.6480295043439,91.8767598643899,75.3241901278961,197.534845045302,1.53137042699382,78.4236955561209,94.1939894715324,83.824607146671,11.9594128772151
2.7700138047093,4.92955717509856,3.66259408718906,23.2273528596852,25.0756624888163,27.3731131479144,86.2391594145447,44.5903535245452,17.8323497995734,24.8589008301497,9.81196160439868,9.27737990708556,1.80561250564642,8.18321254476905,16.8411062948871,19.9967840476893,1.79496763861971,74.6693564450834,1.41311378002865,78.2358080241829,0.39000659971498,76.2159899435937,19.7527387028094,10.0562477251515,36.372603494674,37.516408180818,48.4842120297253,21.4992778948508,24.1344629838131,21.0094757883344,58.8109003566206,62.8396018710919,90.0692075581755,137.976087841671,1.35472465673229,70.246515852632,98.5731186112389,73.2030856935307,4.40898530231789
2.49085179491922,4.98827673630163,7.63236667285673,19.4136639172211,42.7643938420806,28.7758758477867,89.9269760213792,41.90831289161,46.1999294324778,16.2985692918301,9.20022942509968,19.8997285657097,6.82575868500862,7.13736661151052,15.0845174586866,40.6436806241982,0.432781861571129,92.064917141106,1.78020685096271,86.0886508086696,0.463532833266072,73.9655747590587,17.294091047952,9.24478823202662,47.8905944246799,68.4670720994473,52.332010474056,1.86014431901276,18.285884836223,31.2461922671646,83.6867104377598,77.2601175366435,79.235916641308,159.459300329909,2.95660112431506,90.6963149597868,92.8111019730568,82.7613069256768,15.765417373972
2.13737790674714,4.52054391254682,12.6171826585196,18.9822890551295,29.8151590640191,26.1493415851146,81.6747106797993,39.6070845518261,55.8999324543402,9.69638356007636,6.37174456694629,11.4548281652387,17.7569214882096,9.37788738869131,7.73903146153316,25.0498808501288,1.8156895932043,80.3095048363321,1.54440897802124,87.8389908373356,1.35983751359163,88.9098579343408,20.8736106567085,5.10376282082871,69.262857157737,58.6639410816133,45.8021989557892,14.99527620757,29.3817182523198,13.9086957934778,57.7598137594759,72.8747378918342,88.3906725961715,168.285884738434,2.58273162913974,89.2614541389048,95.2362633682787,92.8837058239151,16.7010915516876
2.3044436537155,4.10535850544803,7.04545244574547,13.4172116557602,45.7361753948499,32.1445500478148,51.2513498030603,27.4992048402783,62.5968572124839,11.0603807074949,7.10144884802867,17.5642198222922,9.76888812787365,5.69275018572807,14.1526189742144,32.1739284787327,1.30823210033122,86.1893759772647,0.919130059250165,81.2205640366301,2.20280522789108,89.7256365418434,29.9573472852353,1.22363382857293,69.2174712941051,57.6166911982,61.5109429322183,7.08187329256907,7.45942952623591,10.0856904820539,82.064284356311,61.0130777268205,77.2710872252937,168.125351374038,1.30374860257143,76.5446692402475,96.0044982819818,94.4738873792812,5.94403579412028
2.13359591129506,3.81057445048652,16.9963897066191,18.8144428934902,27.4433565908112,29.9370501376688,60.7034225575626,46.1844354576897,66.9322598562576,24.852455817163,6.09944920474663,15.6543367971899,4.9627803954063,6.65170724503696,14.3926882972009,27.5354305515066,1.79628608701751,80.6499310780782,2.38229040789884,83.0091449432075,0.549858028593007,76.623490024358,29.8380314942915,7.07305792276748,58.5248961672187,61.0153963603079,57.9770517535508,31.5373816692736,4.3411900959909,31.935178098036,60.3059166111052,63.5208602109924,71.2742969610263,106.19402897777,2.95167658146238,91.5384426293895,98.1515392055735,94.6936460374855,3.26217418978922
2.7188309579306,3.68897300443415,6.41544497082941,15.5001178535167,21.0550361010246,36.7938183341175,54.5935761369765,7.41469411063008,77.2092709760182,21.4498616289347,1.2537803464802,9.54462417995092,16.2285687022377,6.02701382897794,17.9830232732929,34.8067188821733,0.367517616134137,80.2775102166925,1.35803822835442,70.0335421739146,2.13248037343146,88.3612829819322,21.1501862236764,3.91889179777354,36.3621203135699,40.2595252823085,41.6533518861979,23.3420425702352,27.0971180843189,5.96706686052494,59.9124373309314,91.5248134825379,82.7634672836866,196.166287395172,2.45500423148042,73.0242255597841,93.918052399531,87.9812201356981,2.00422172620893
2.10964658249304,3.8948797345831,16.8051898665726,16.7063005827367,42.4221636797301,30.3988115396351,74.8142419010401,38.2139014883433,63.7925649108365,10.4888026788831,5.31791630911175,17.8887503283331,9.58561337401625,8.31655577942729,14.2730845503975,20.9948000614531,1.80113023449667,89.3765196076129,1.5546235271031,80.8556475210935,1.27440067811403,71.930990270339,24.0845572168473,8.22678049141541,37.4095658026636,60.171699244529,34.8123977985233,13.3052768083289,4.96771765593439,18.4337679434102,84.6371605899185,92.490887521999,75.8688050650526,70.7670143758878,2.4663307084702,75.4298694769386,93.3444860507734,82.1361589001026,11.0525512865279
2.55726781610593,3.81476844192467,12.8130928298924,14.8674895847216,30.5675252107903,37.4906546343118,61.6586460638791,29.3889180279803,54.6497682854533,15.8027397934347,5.0877215382643,17.8474827565951,12.9414109793724,5.07909371331334,18.2600387292914,19.6600955701433,0.252006648981478,80.320363980718,1.39061967289308,83.8449715683237,1.87034226721153,89.1525267856196,22.9951077152509,4.89993986138143,69.9266060255468,64.8896679840982,38.9151590783149,6.61053119017743,24.2462053769268,20.5011468864977,51.1991433147341,74.8692307597958,87.7013571984135,105.116793920752,0.520155380887445,94.4809054303914,91.7430808604695,76.2875071773306,18.878709112294
2.35560726758418,4.66657767177067,7.07721196836792,15.1113378023729,59.1171283856966,27.9698443878442,66.0602150950581,30.1988190342672,28.369824369438,22.6472721574828,5.52941773564089,16.7371642062208,9.50795467512216,3.71777734160423,19.7374461144209,43.4512928081676,2.48175850906409,69.5852350164205,1.01151221315376,85.0171451456845,0.460622820653953,83.4007049910724,26.3065229414497,6.32631738786586,36.6472493764013,33.8949530757964,30.188789749518,25.8949485470075,22.2826996403746,27.3195787214208,83.9604632277042,71.5596531820484,81.7349286191165,83.1565276812762,2.19799050787697,85.6917576794513,98.8811006816104,70.8913530269638,22.182366557885
2.38904005994323,4.08165767858217,18.7402719566599,15.7006642059423,43.4376915276516,35.9675213135779,88.9354618638754,33.7258643249515,62.3967661592178,6.59591663628817,4.09631227259524,19.3533074954757,18.2360586059513,8.53888897411525,18.3939657278825,39.9819181580096,0.47176072752336,70.1096169953234,2.39040398644283,80.9060280909762,1.28031585278222,82.4110173620284,27.5799984263722,9.77084792940877,65.4634311236441,49.3374891579151,53.6375737097114,6.79384814598598,18.8504373258911,30.4578734287061,55.1892070379108,93.6068091762718,93.9112336782273,166.512911473401,2.59395686566131,85.1999541732948,95.380183653906,73.710447368212,19.7818820436951
2.10947498896994,4.12627859444155,4.90247266786173,16.8773004191462,27.3359157890081,23.4311812836677,65.2230893913656,21.4537969080266,40.8515860280022,13.7893806723878,8.37859384424519,3.04982766555622,1.47827442770358,9.93377579562366,17.256024049595,16.5117097087204,1.48986887495266,87.1927212993614,2.41830415133154,86.0793008515611,2.73707357194507,74.6750349132344,19.275732311653,8.95353822549805,53.061681529507,34.2057606205344,63.5173397231847,1.93937385594472,29.5849902448244,9.85959298303351,74.1873068828136,90.3710696031339,81.0794041098561,126.650011842139,1.70591573382262,76.8080866825767,94.643791213166,91.6092216665857,19.3059499803931
2.30721335388775,3.79907792712949,16.7511109435,13.8000353868119,20.7407009473536,34.6526868082583,73.0484911426902,16.6436663188506,34.745716159232,21.5643566101789,2.11097328469623,15.5627109160414,18.239717187942,8.61970466002822,19.3435839132871,34.4319959473796,1.88164717238396,76.225383062847,2.89389020577073,87.9000198002905,2.98308447841555,88.0057310359553,24.1932693659328,5.7831493075937,44.6915885992348,61.8660268001258,64.8588893096894,8.20945706008933,25.8862948482856,26.357434282545,63.0420656036586,84.0829529089388,88.9856541513,144.24921865575,1.68493082217174,90.6827254791278,92.4694684636779,85.8913489547558,24.7741102022119
2.48060587555146,4.03284547557265,3.0448301138822,21.0085294628516,7.84507496864535,32.1526313945651,69.5115611515939,45.6705860269722,73.2614990836009,22.5857742503285,7.73230140819214,16.0320619830163,0.590445824782364,7.78750710748136,12.8923904406838,34.4458661950193,0.446150534844492,91.2142139056232,0.601998005586211,70.545203005895,2.33783320698421,74.1703439783305,19.9662149779033,8.80603581015021,31.2985078431666,47.9872089065611,66.7225208412856,34.7859275261872,15.2380524533801,25.3184722198639,57.8392133582383,87.6782099471893,74.8736342031043,101.037455084734,1.4194281277596,81.5820427658036,90.3559203748591,80.6677210947964,15.1691630636342
2.1939087465575,3.6596449129102,1.83632283774205,13.5016326326877,38.7771875655744,36.8518917635083,80.7488884776831,26.2718651909381,81.320122119505,12.5567523622885,8.73046409280505,19.7535149495816,5.34713056485634,4.46146330609918,7.09386898088269,43.4821150498465,1.31878304708516,60.3720954200253,1.58190427394584,70.0493472907692,2.94428745127516,74.2678114725277,26.8881038948894,4.60996745759621,32.0988362748176,39.3045723251998,54.0041806921363,2.85790208284743,13.7136231232435,3.07194233802147,71.0492805298418,73.1249231379479,77.9230769486167,120.424699296709,0.410893304564524,94.356051691575,99.114160835743,88.5927366430406,27.8699801675975
2.40312026219945,4.11681848479328,20.7288985284977,18.5356584284455,5.27901000459678,27.9892540443689,88.0031566787511,20.8551019453444,72.9466636525467,18.3715708693489,9.15088682575151,4.91430515109096,2.62289575964678,5.98650362156332,10.086983041605,42.2438441729173,1.10837765928591,80.8567941025831,0.318731905310415,85.5933388648555,0.681384555529803,70.0146125024185,16.3435165188275,3.13630875386298,44.0327681414783,47.3647989239544,56.4583085663617,31.7785229524598,31.8459717985243,19.2096524485387,65.0200694799423,78.3475156442728,88.959117092425,198.349292227067,0.466877971542999,72.8967806196306,94.833862343803,83.3841026457958,9.60972679057159
2.27684224267141,4.21849852023494,4.99312615627423,13.518032070715,26.1902359360829,30.4712162166834,89.5069769211113,14.5184706023429,31.1520753172226,8.1811792915687,8.83933366101701,10.035984004382,16.0902039435459,6.62826002016664,19.394479627721,37.8024201490916,2.69645948911784,64.4840732577723,2.29151077347342,85.4170770477504,0.860096841992345,78.7082295771688,27.1245855325833,6.05721008894034,42.2809872217476,67.3437465541065,51.693505262956,13.5586752500385,34.1323582190089,14.1923783468083,86.9369655009359,72.5126547156833,77.8361158601474,79.0828507440165,2.53279922169168,92.4967160960659,98.7877301406115,83.2995873515029,29.3391559049487
2.57894199349052,4.13645446440308,5.53225590591319,16.407207561424,52.9924119310454,31.5254481323063,75.0600766111165,27.9915418964811,46.5473799593747,19.2447651457042,1.15563728671987,18.8146215870511,2.16066143871285,2.46466082707047,13.9377307582181,39.6883829240687,2.7574502263451,94.9463713367004,1.61302246531704,82.2408139333129,1.77699896786362,81.6495380038396,18.1282872904558,10.1904908854049,39.3683890718967,54.4706206116825,50.9330361895263,16.0822556158528,12.7645852249116,31.0528354507405,69.5751429349184,63.9784023887478,73.9469466840383,119.045683543663,1.31692745973123,70.6577218649909,99.1715563344769,76.0768070339691,7.55273890634999
2.71396868907956,4.83596331595581,5.6649386479985,19.4451588683296,50.801596409874,25.5553042888641,65.5042798630893,30.5797771725338,53.0232858331874,20.4003621498123,2.74511730915401,0.830014724167995,11.5606081939768,9.93514886684716,13.9008165609557,44.5548136113212,2.03999903757358,68.6849391495343,1.32962514070095,70.2442562673241,0.456053125264589,87.021574289538,16.4452250988688,2.8236653925851,65.7889703568071,63.1611204240471,56.1091956682503,12.1236540798564,33.4406154472381,11.482691102894,88.2789616473019,85.0339361617807,94.9915391143877,90.2331994567066,1.39212303538807,86.6834829375148,93.8557344744913,84.5803626219276,12.594080387149
2.18146114775541,3.61087106645255,15.3163064434193,13.129940192448,14.4844274094794,36.7809932678938,71.9967102631927,29.8645869677421,31.8959587672725,6.71585737261921,9.28788830235135,17.8741890022065,7.28393179469276,5.33523400500417,16.1607857230119,37.1805281471461,1.6127032522345,88.6289927898906,0.362543296301737,84.773602723144,2.19571943941992,85.1041217567399,29.4990885606967,2.29128607665189,57.5415058992803,52.7319085411727,32.156963609159,30.4672907004133,22.1007214598358,12.2841066231485,72.0886521413922,75.0117337459233,83.4318399711046,175.404733102769,2.11517218663357,92.2927394032013,99.2123882775195,81.9351865258068,18.9973654029891
2.5733658509782,3.58104719293803,21.9254521296825,14.3394276476465,46.3810764474329,39.0542125981301,65.9165076911449,15.4421706334688,79.1983070760034,16.8199048610404,2.43899047514424,11.5192547126208,19.9952937311027,7.85441627167165,18.9375627452973,32.3890599841252,1.48182379530044,70.2224817720708,1.900926054921,74.8294014949352,0.937019807926845,75.4046670394018,20.2164385083597,9.94691104162484,43.7016298342496,58.3922928199172,61.6878016013652,19.7466041825246,24.504157052841,25.3554370806087,63.1911552418023,85.1229510479607,88.4584866787773,123.947848496027,1.88726259348914,91.4765441662166,97.788924057968,79.1788568475749,15.1776562323794
2.70741594839215,3.5867803676684,5.05165763618425,12.0230942824855,45.9172922349535,44.8786763846874,68.1819809880108,13.713425892638,64.3710828199983,13.8317789370194,5.6486693500774,18.800148731214,11.3605295787565,2.48632593080401,10.1844700362999,41.2343283626251,1.61814301455161,71.7588510503992,1.4106731354841,77.3028120957315,2.26045589213027,86.5423552878201,16.0111556109041,8.04546268400736,65.7990908715874,51.286330781877,55.1706385519356,18.4373141478281,14.8041460891254,3.58561524446122,59.7757437266409,60.7224604988005,80.0391122128349,128.884557904676,1.53722831670893,74.8657553386874,96.8051107693464,70.8027208619751,17.2290600514971
2.58334079293864,4.12267024328393,22.7026059350464,16.1901389400009,39.5654388668481,32.4634488672018,57.948152711615,31.7115922423545,48.0628845049068,14.0303980279714,3.54872314841487,10.1120946048759,15.9302388544893,4.5273467246443,12.9059230715502,35.1121972454712,1.00405187887372,70.6703954457771,1.4963860916323,74.5660259341821,1.16496580507373,76.4617540221661,22.124455505982,7.31719622248784,65.4258866980672,64.6257035061717,53.265097849071,26.6014217145275,22.1313815237954,12.2454039053991,69.1443565860391,68.9901063183788,78.7312273310963,141.90919717541,1.024100605282,71.4044014678802,91.0490930196829,90.8331182075199,26.6367396260612
2.2650913909386,3.53659358083212,27.204501519911,18.9644921733998,21.8830468400847,32.7468349132687,63.9417114853859,47.7300579415169,89.6700714225881,7.5700745312497,8.37603137281258,8.27865457267035,8.98853889061138,3.69835517928004,11.2921828916296,22.814349043183,1.18529828370083,63.3560179115739,1.56528142245952,85.791016863659,2.73239090351854,76.5322453016415,20.2739234513137,11.2085967047606,68.0856430437416,50.815718146041,59.3445231113583,26.2084150083829,5.40657528117299,23.3628677478991,70.4971121344715,77.7000246488024,75.3705698063131,76.978561587166,1.57373771187849,76.9166480796412,98.0468884063885,76.8294163094833,28.5845002413262
2.45028635344598,4.26084503755779,27.0024574878626,21.9496850401629,14.6855064819101,29.2679084837437,75.1732264831662,43.3812593610492,48.8050172058865,22.087205122225,3.33597133099101,6.80961306148674,17.6959024907555,4.3919063154608,19.7981420843862,37.7959843212739,2.81432136753574,80.0162541866302,2.99416470911819,77.154734027572,0.299015339813195,78.5346619132906,29.1072259191424,10.0890228089411,46.3739167246968,39.6580424439162,45.8675802592188,13.469117391156,35.6284599187784,32.1797242050525,89.682481167838,62.8356617293321,95.1157047650777,157.634295190219,1.99091519118519,91.5916149318218,93.1029461254366,93.6079262685962,3.71129771298729
2.43874614832589,4.66012502854536,3.48652099864557,23.0020863609388,21.1751764419023,26.4975982531905,89.1426668688655,41.0083754931111,85.3207078180276,12.1244689496234,2.82840306754224,13.2315444039414,8.89688857411966,3.70147899538279,13.2372795860283,32.457767680753,2.65009902144084,92.1030982839875,0.864839896908961,73.8935219869018,2.04316311050206,85.6318712327629,20.0480926770251,6.33531754370779,51.7696666810662,49.925088500604,52.8858096245676,20.772308554966,25.587884566281,19.3786906921305,64.6998083870858,75.0112353160512,92.1576867382973,172.988388147205,2.29185178567423,71.6365958028473,96.3106201891787,83.0021220596973,12.965625443263
2.77473951229076,3.95837012468754,1.99571670754813,15.7211933576036,16.4880825369619,35.5005717929453,75.4875290952623,20.8928139298223,13.0793688702397,24.7433780832216,2.07605446712114,11.8185442446265,15.7672826424241,7.86268638633192,16.0561974567827,25.5515888356604,2.09577282628743,77.8419343580026,0.853557404247113,74.0750320116058,1.02533080073772,86.5675893146545,24.5441728248261,4.12428512610495,62.2341116331518,58.6513799987733,41.3297784794122,34.8679638889153,15.4008072437719,13.9902248235885,53.7678791116923,72.0678117917851,76.4491522782482,197.942850170657,2.2865984357195,94.4583107472863,95.3476451197639,90.676222234033,22.383568469435
2.68187215184967,4.00563443847663,4.12331622675993,17.2156645380892,5.81432242179289,38.898961674422,74.4841980654746,41.6801633231808,61.3037134730257,9.89249388221651,5.84754174761474,18.0517894444056,13.8307126130676,8.99043812416494,16.9367551119067,34.8311292892322,1.82715799368452,62.2217516030651,1.79060946626123,80.9632144775242,2.61984430014854,76.2599871354178,24.8898497235496,3.56149235344492,35.4096349328756,69.2688987310976,48.0262749549001,10.4565389142372,19.5145695917308,34.8165976046585,74.651827858761,86.0708979645278,80.5758071457967,155.039854992647,1.42475396493683,72.6941932213958,96.2441345094703,72.0270112319849,10.476761672413
